bin_index,bin_lower,bin_upper,bin_center,sample_count,accuracy,mean_confidence,calibration_gap,model_name,crop,subset_name,is_calibrated
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,121,0.6694214940071106,0.6547006368637085,0.0147208571434021,Sugarcane,Sugarcane,validation,True
8,0.7000000000000001,0.8,0.75,146,0.732876718044281,0.7490026950836182,0.016125977039337158,Sugarcane,Sugarcane,validation,True
9,0.8,0.9,0.8500000000000001,162,0.8765432238578796,0.8525699377059937,0.023973286151885986,Sugarcane,Sugarcane,validation,True
10,0.9,1.0,0.95,732,0.9685792326927185,0.9770136475563049,0.008434414863586426,Sugarcane,Sugarcane,validation,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,False
3,0.2,0.30000000000000004,0.25,4,0.25,0.2827986478805542,0.0327986478805542,Sugarcane,Sugarcane,internal_test,False
4,0.30000000000000004,0.4,0.35000000000000003,31,0.35483869910240173,0.36923158168792725,0.014392882585525513,Sugarcane,Sugarcane,internal_test,False
5,0.4,0.5,0.45,67,0.4776119291782379,0.45470961928367615,0.022902309894561768,Sugarcane,Sugarcane,internal_test,False
6,0.5,0.6000000000000001,0.55,96,0.53125,0.5489968657493591,0.01774686574935913,Sugarcane,Sugarcane,internal_test,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,110,0.7090908885002136,0.6578185558319092,0.05127233266830444,Sugarcane,Sugarcane,internal_test,False
8,0.7000000000000001,0.8,0.75,125,0.7200000286102295,0.7500327229499817,0.030032694339752197,Sugarcane,Sugarcane,internal_test,False
9,0.8,0.9,0.8500000000000001,165,0.7939394116401672,0.8516614437103271,0.05772203207015991,Sugarcane,Sugarcane,internal_test,False
10,0.9,1.0,0.95,742,0.9757412672042847,0.9756638407707214,7.742643356323242e-05,Sugarcane,Sugarcane,internal_test,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,True
3,0.2,0.30000000000000004,0.25,3,0.0,0.2809908390045166,0.2809908390045166,Sugarcane,Sugarcane,internal_test,True
4,0.30000000000000004,0.4,0.35000000000000003,27,0.3333333432674408,0.36808067560195923,0.03474733233451843,Sugarcane,Sugarcane,internal_test,True
5,0.4,0.5,0.45,68,0.47058823704719543,0.45525726675987244,0.015330970287322998,Sugarcane,Sugarcane,internal_test,True
6,0.5,0.6000000000000001,0.55,87,0.540229856967926,0.5481236577033997,0.007893800735473633,Sugarcane,Sugarcane,internal_test,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,104,0.6634615659713745,0.6553008556365967,0.008160710334777832,Sugarcane,Sugarcane,internal_test,True
8,0.7000000000000001,0.8,0.75,128,0.7265625,0.749481201171875,0.022918701171875,Sugarcane,Sugarcane,internal_test,True
9,0.8,0.9,0.8500000000000001,152,0.7828947305679321,0.8500249981880188,0.06713026762008667,Sugarcane,Sugarcane,internal_test,True
10,0.9,1.0,0.95,771,0.9714656472206116,0.9763330221176147,0.004867374897003174,Sugarcane,Sugarcane,internal_test,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,validation,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,validation,False
3,0.2,0.30000000000000004,0.25,3,0.0,0.28887948393821716,0.28887948393821716,Sugarcane,Sugarcane,validation,False
4,0.30000000000000004,0.4,0.35000000000000003,29,0.4137931168079376,0.3594013452529907,0.0543917715549469,Sugarcane,Sugarcane,validation,False
5,0.4,0.5,0.45,65,0.6153846383094788,0.4529382586479187,0.16244637966156006,Sugarcane,Sugarcane,validation,False
6,0.5,0.6000000000000001,0.55,96,0.59375,0.5495877265930176,0.04416227340698242,Sugarcane,Sugarcane,validation,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,125,0.6800000071525574,0.6562608480453491,0.023739159107208252,Sugarcane,Sugarcane,validation,False
8,0.7000000000000001,0.8,0.75,148,0.7702702879905701,0.7489412426948547,0.021329045295715332,Sugarcane,Sugarcane,validation,False
9,0.8,0.9,0.8500000000000001,164,0.8902438879013062,0.8535026907920837,0.03674119710922241,Sugarcane,Sugarcane,validation,False
10,0.9,1.0,0.95,709,0.9675599336624146,0.9759919047355652,0.008431971073150635,Sugarcane,Sugarcane,validation,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,validation,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,validation,True
3,0.2,0.30000000000000004,0.25,2,0.0,0.2890486419200897,0.2890486419200897,Sugarcane,Sugarcane,validation,True
4,0.30000000000000004,0.4,0.35000000000000003,25,0.4399999976158142,0.354707807302475,0.08529219031333923,Sugarcane,Sugarcane,validation,True
5,0.4,0.5,0.45,68,0.5882353186607361,0.45426833629608154,0.13396698236465454,Sugarcane,Sugarcane,validation,True
6,0.5,0.6000000000000001,0.55,83,0.6024096608161926,0.5487155914306641,0.053694069385528564,Sugarcane,Sugarcane,validation,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,121,0.6694214940071106,0.6547006368637085,0.0147208571434021,Sugarcane,Sugarcane,validation,True
8,0.7000000000000001,0.8,0.75,146,0.732876718044281,0.7490026950836182,0.016125977039337158,Sugarcane,Sugarcane,validation,True
9,0.8,0.9,0.8500000000000001,162,0.8765432238578796,0.8525699377059937,0.023973286151885986,Sugarcane,Sugarcane,validation,True
10,0.9,1.0,0.95,732,0.9685792326927185,0.9770136475563049,0.008434414863586426,Sugarcane,Sugarcane,validation,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,False
3,0.2,0.30000000000000004,0.25,4,0.25,0.2827986478805542,0.0327986478805542,Sugarcane,Sugarcane,internal_test,False
4,0.30000000000000004,0.4,0.35000000000000003,31,0.35483869910240173,0.36923158168792725,0.014392882585525513,Sugarcane,Sugarcane,internal_test,False
5,0.4,0.5,0.45,67,0.4776119291782379,0.45470961928367615,0.022902309894561768,Sugarcane,Sugarcane,internal_test,False
6,0.5,0.6000000000000001,0.55,96,0.53125,0.5489968657493591,0.01774686574935913,Sugarcane,Sugarcane,internal_test,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,110,0.7090908885002136,0.6578185558319092,0.05127233266830444,Sugarcane,Sugarcane,internal_test,False
8,0.7000000000000001,0.8,0.75,125,0.7200000286102295,0.7500327229499817,0.030032694339752197,Sugarcane,Sugarcane,internal_test,False
9,0.8,0.9,0.8500000000000001,165,0.7939394116401672,0.8516614437103271,0.05772203207015991,Sugarcane,Sugarcane,internal_test,False
10,0.9,1.0,0.95,742,0.9757412672042847,0.9756638407707214,7.742643356323242e-05,Sugarcane,Sugarcane,internal_test,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,internal_test,True
3,0.2,0.30000000000000004,0.25,3,0.0,0.2809908390045166,0.2809908390045166,Sugarcane,Sugarcane,internal_test,True
4,0.30000000000000004,0.4,0.35000000000000003,27,0.3333333432674408,0.36808067560195923,0.03474733233451843,Sugarcane,Sugarcane,internal_test,True
5,0.4,0.5,0.45,68,0.47058823704719543,0.45525726675987244,0.015330970287322998,Sugarcane,Sugarcane,internal_test,True
6,0.5,0.6000000000000001,0.55,87,0.540229856967926,0.5481236577033997,0.007893800735473633,Sugarcane,Sugarcane,internal_test,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,104,0.6634615659713745,0.6553008556365967,0.008160710334777832,Sugarcane,Sugarcane,internal_test,True
8,0.7000000000000001,0.8,0.75,128,0.7265625,0.749481201171875,0.022918701171875,Sugarcane,Sugarcane,internal_test,True
9,0.8,0.9,0.8500000000000001,152,0.7828947305679321,0.8500249981880188,0.06713026762008667,Sugarcane,Sugarcane,internal_test,True
10,0.9,1.0,0.95,771,0.9714656472206116,0.9763330221176147,0.004867374897003174,Sugarcane,Sugarcane,internal_test,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_a_internal,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_a_internal,False
3,0.2,0.30000000000000004,0.25,3,0.0,0.27784666419029236,0.27784666419029236,Sugarcane,Sugarcane,track_a_internal,False
4,0.30000000000000004,0.4,0.35000000000000003,11,0.3636363744735718,0.3566545844078064,0.006981790065765381,Sugarcane,Sugarcane,track_a_internal,False
5,0.4,0.5,0.45,26,0.6538461446762085,0.4626252353191376,0.19122090935707092,Sugarcane,Sugarcane,track_a_internal,False
6,0.5,0.6000000000000001,0.55,33,0.5757575631141663,0.5494493842124939,0.026308178901672363,Sugarcane,Sugarcane,track_a_internal,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,38,0.6052631735801697,0.6562299132347107,0.050966739654541016,Sugarcane,Sugarcane,track_a_internal,False
8,0.7000000000000001,0.8,0.75,48,0.6458333134651184,0.7484011650085449,0.10256785154342651,Sugarcane,Sugarcane,track_a_internal,False
9,0.8,0.9,0.8500000000000001,58,0.7241379022598267,0.8467776775360107,0.12263977527618408,Sugarcane,Sugarcane,track_a_internal,False
10,0.9,1.0,0.95,233,0.9527897238731384,0.9757529497146606,0.022963225841522217,Sugarcane,Sugarcane,track_a_internal,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_a_internal,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_a_internal,True
3,0.2,0.30000000000000004,0.25,3,0.0,0.2809908390045166,0.2809908390045166,Sugarcane,Sugarcane,track_a_internal,True
4,0.30000000000000004,0.4,0.35000000000000003,10,0.30000001192092896,0.3588920533657074,0.05889204144477844,Sugarcane,Sugarcane,track_a_internal,True
5,0.4,0.5,0.45,25,0.6399999856948853,0.4635448455810547,0.17645514011383057,Sugarcane,Sugarcane,track_a_internal,True
6,0.5,0.6000000000000001,0.55,30,0.6333333253860474,0.5447279214859009,0.08860540390014648,Sugarcane,Sugarcane,track_a_internal,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,38,0.5526315569877625,0.6551524996757507,0.10252094268798828,Sugarcane,Sugarcane,track_a_internal,True
8,0.7000000000000001,0.8,0.75,48,0.6458333134651184,0.7507891654968262,0.10495585203170776,Sugarcane,Sugarcane,track_a_internal,True
9,0.8,0.9,0.8500000000000001,53,0.7169811129570007,0.8458365797996521,0.12885546684265137,Sugarcane,Sugarcane,track_a_internal,True
10,0.9,1.0,0.95,243,0.9465020298957825,0.9761084914207458,0.02960646152496338,Sugarcane,Sugarcane,track_a_internal,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_b_external,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_b_external,False
3,0.2,0.30000000000000004,0.25,2,0.0,0.2767130732536316,0.2767130732536316,Sugarcane,Sugarcane,track_b_external,False
4,0.30000000000000004,0.4,0.35000000000000003,8,0.375,0.3568260371685028,0.018173962831497192,Sugarcane,Sugarcane,track_b_external,False
5,0.4,0.5,0.45,9,0.2222222238779068,0.45156702399253845,0.22934480011463165,Sugarcane,Sugarcane,track_b_external,False
6,0.5,0.6000000000000001,0.55,8,0.0,0.5778732895851135,0.5778732895851135,Sugarcane,Sugarcane,track_b_external,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,7,0.2857142984867096,0.6580321192741394,0.3723178207874298,Sugarcane,Sugarcane,track_b_external,False
8,0.7000000000000001,0.8,0.75,8,0.375,0.7336733937263489,0.3586733937263489,Sugarcane,Sugarcane,track_b_external,False
9,0.8,0.9,0.8500000000000001,7,0.4285714328289032,0.8381829261779785,0.4096114933490753,Sugarcane,Sugarcane,track_b_external,False
10,0.9,1.0,0.95,11,0.6363636255264282,0.964790940284729,0.3284273147583008,Sugarcane,Sugarcane,track_b_external,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_b_external,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_b_external,True
3,0.2,0.30000000000000004,0.25,2,0.0,0.28259754180908203,0.28259754180908203,Sugarcane,Sugarcane,track_b_external,True
4,0.30000000000000004,0.4,0.35000000000000003,8,0.375,0.3639075458049774,0.011092454195022583,Sugarcane,Sugarcane,track_b_external,True
5,0.4,0.5,0.45,7,0.2857142984867096,0.447247713804245,0.1615334153175354,Sugarcane,Sugarcane,track_b_external,True
6,0.5,0.6000000000000001,0.55,6,0.0,0.5506507754325867,0.5506507754325867,Sugarcane,Sugarcane,track_b_external,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,9,0.1111111119389534,0.637230634689331,0.5261195227503777,Sugarcane,Sugarcane,track_b_external,True
8,0.7000000000000001,0.8,0.75,10,0.4000000059604645,0.7409731149673462,0.3409731090068817,Sugarcane,Sugarcane,track_b_external,True
9,0.8,0.9,0.8500000000000001,6,0.3333333432674408,0.8424599766731262,0.5091266334056854,Sugarcane,Sugarcane,track_b_external,True
10,0.9,1.0,0.95,12,0.6666666865348816,0.964819610118866,0.2981529235839844,Sugarcane,Sugarcane,track_b_external,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_c_realworld,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_c_realworld,False
3,0.2,0.30000000000000004,0.25,1,0.0,0.25231409072875977,0.25231409072875977,Sugarcane,Sugarcane,track_c_realworld,False
4,0.30000000000000004,0.4,0.35000000000000003,3,0.3333333432674408,0.3528940975666046,0.01956075429916382,Sugarcane,Sugarcane,track_c_realworld,False
5,0.4,0.5,0.45,5,0.20000000298023224,0.43980932235717773,0.2398093193769455,Sugarcane,Sugarcane,track_c_realworld,False
6,0.5,0.6000000000000001,0.55,4,0.25,0.5683097839355469,0.3183097839355469,Sugarcane,Sugarcane,track_c_realworld,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,5,0.20000000298023224,0.6369991302490234,0.4369991272687912,Sugarcane,Sugarcane,track_c_realworld,False
8,0.7000000000000001,0.8,0.75,5,0.0,0.7541888356208801,0.7541888356208801,Sugarcane,Sugarcane,track_c_realworld,False
9,0.8,0.9,0.8500000000000001,5,0.6000000238418579,0.8319131135940552,0.23191308975219727,Sugarcane,Sugarcane,track_c_realworld,False
10,0.9,1.0,0.95,12,0.3333333432674408,0.9602193832397461,0.6268860399723053,Sugarcane,Sugarcane,track_c_realworld,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_c_realworld,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_c_realworld,True
3,0.2,0.30000000000000004,0.25,1,0.0,0.25487446784973145,0.25487446784973145,Sugarcane,Sugarcane,track_c_realworld,True
4,0.30000000000000004,0.4,0.35000000000000003,2,0.5,0.33872735500335693,0.16127264499664307,Sugarcane,Sugarcane,track_c_realworld,True
5,0.4,0.5,0.45,6,0.1666666716337204,0.4398665726184845,0.2731999009847641,Sugarcane,Sugarcane,track_c_realworld,True
6,0.5,0.6000000000000001,0.55,3,0.0,0.5733840465545654,0.5733840465545654,Sugarcane,Sugarcane,track_c_realworld,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,6,0.3333333432674408,0.6414986848831177,0.3081653416156769,Sugarcane,Sugarcane,track_c_realworld,True
8,0.7000000000000001,0.8,0.75,5,0.0,0.7689598202705383,0.7689598202705383,Sugarcane,Sugarcane,track_c_realworld,True
9,0.8,0.9,0.8500000000000001,4,0.5,0.8311619758605957,0.3311619758605957,Sugarcane,Sugarcane,track_c_realworld,True
10,0.9,1.0,0.95,13,0.38461539149284363,0.9602712988853455,0.5756559073925018,Sugarcane,Sugarcane,track_c_realworld,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_cross_crop,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_cross_crop,False
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_cross_crop,False
4,0.30000000000000004,0.4,0.35000000000000003,2,0.0,0.3654600977897644,0.3654600977897644,Sugarcane,Sugarcane,track_d_cross_crop,False
5,0.4,0.5,0.45,6,0.0,0.4544977843761444,0.4544977843761444,Sugarcane,Sugarcane,track_d_cross_crop,False
6,0.5,0.6000000000000001,0.55,7,0.0,0.5656680464744568,0.5656680464744568,Sugarcane,Sugarcane,track_d_cross_crop,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,15,0.0,0.6516675353050232,0.6516675353050232,Sugarcane,Sugarcane,track_d_cross_crop,False
8,0.7000000000000001,0.8,0.75,11,0.0,0.7432917952537537,0.7432917952537537,Sugarcane,Sugarcane,track_d_cross_crop,False
9,0.8,0.9,0.8500000000000001,13,0.0,0.8563038110733032,0.8563038110733032,Sugarcane,Sugarcane,track_d_cross_crop,False
10,0.9,1.0,0.95,21,0.0,0.9584008455276489,0.9584008455276489,Sugarcane,Sugarcane,track_d_cross_crop,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_cross_crop,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_cross_crop,True
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_cross_crop,True
4,0.30000000000000004,0.4,0.35000000000000003,1,0.0,0.33521702885627747,0.33521702885627747,Sugarcane,Sugarcane,track_d_cross_crop,True
5,0.4,0.5,0.45,7,0.0,0.4547797739505768,0.4547797739505768,Sugarcane,Sugarcane,track_d_cross_crop,True
6,0.5,0.6000000000000001,0.55,6,0.0,0.5708684325218201,0.5708684325218201,Sugarcane,Sugarcane,track_d_cross_crop,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,15,0.0,0.65782630443573,0.65782630443573,Sugarcane,Sugarcane,track_d_cross_crop,True
8,0.7000000000000001,0.8,0.75,11,0.0,0.7482579946517944,0.7482579946517944,Sugarcane,Sugarcane,track_d_cross_crop,True
9,0.8,0.9,0.8500000000000001,12,0.0,0.8577226996421814,0.8577226996421814,Sugarcane,Sugarcane,track_d_cross_crop,True
10,0.9,1.0,0.95,23,0.0,0.958591103553772,0.958591103553772,Sugarcane,Sugarcane,track_d_cross_crop,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_unrelated,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_unrelated,False
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_unrelated,False
4,0.30000000000000004,0.4,0.35000000000000003,2,0.0,0.3595083951950073,0.3595083951950073,Sugarcane,Sugarcane,track_d_unrelated,False
5,0.4,0.5,0.45,3,0.0,0.48415616154670715,0.48415616154670715,Sugarcane,Sugarcane,track_d_unrelated,False
6,0.5,0.6000000000000001,0.55,2,0.0,0.5712435245513916,0.5712435245513916,Sugarcane,Sugarcane,track_d_unrelated,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,4,0.0,0.6631072759628296,0.6631072759628296,Sugarcane,Sugarcane,track_d_unrelated,False
8,0.7000000000000001,0.8,0.75,2,0.0,0.7449089288711548,0.7449089288711548,Sugarcane,Sugarcane,track_d_unrelated,False
9,0.8,0.9,0.8500000000000001,1,0.0,0.839236855506897,0.839236855506897,Sugarcane,Sugarcane,track_d_unrelated,False
10,0.9,1.0,0.95,6,0.0,0.9739239811897278,0.9739239811897278,Sugarcane,Sugarcane,track_d_unrelated,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_unrelated,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_unrelated,True
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Sugarcane,Sugarcane,track_d_unrelated,True
4,0.30000000000000004,0.4,0.35000000000000003,2,0.0,0.36626213788986206,0.36626213788986206,Sugarcane,Sugarcane,track_d_unrelated,True
5,0.4,0.5,0.45,2,0.0,0.48470133543014526,0.48470133543014526,Sugarcane,Sugarcane,track_d_unrelated,True
6,0.5,0.6000000000000001,0.55,2,0.0,0.5259561538696289,0.5259561538696289,Sugarcane,Sugarcane,track_d_unrelated,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,4,0.0,0.6575582027435303,0.6575582027435303,Sugarcane,Sugarcane,track_d_unrelated,True
8,0.7000000000000001,0.8,0.75,3,0.0,0.7401185035705566,0.7401185035705566,Sugarcane,Sugarcane,track_d_unrelated,True
9,0.8,0.9,0.8500000000000001,1,0.0,0.8490682244300842,0.8490682244300842,Sugarcane,Sugarcane,track_d_unrelated,True
10,0.9,1.0,0.95,6,0.0,0.9779467582702637,0.9779467582702637,Sugarcane,Sugarcane,track_d_unrelated,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,validation,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,validation,False
3,0.2,0.30000000000000004,0.25,2,0.0,0.2882508933544159,0.2882508933544159,Chilli (Candidate D - Supplementary),Chilli,validation,False
4,0.30000000000000004,0.4,0.35000000000000003,12,0.0833333358168602,0.36918362975120544,0.28585029393434525,Chilli (Candidate D - Supplementary),Chilli,validation,False
5,0.4,0.5,0.45,9,0.2222222238779068,0.4478065073490143,0.22558428347110748,Chilli (Candidate D - Supplementary),Chilli,validation,False
6,0.5,0.6000000000000001,0.55,30,0.4000000059604645,0.5505372881889343,0.15053728222846985,Chilli (Candidate D - Supplementary),Chilli,validation,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,38,0.6578947305679321,0.6538739204406738,0.004020810127258301,Chilli (Candidate D - Supplementary),Chilli,validation,False
8,0.7000000000000001,0.8,0.75,24,0.7916666865348816,0.757282555103302,0.03438413143157959,Chilli (Candidate D - Supplementary),Chilli,validation,False
9,0.8,0.9,0.8500000000000001,43,0.7674418687820435,0.8507833480834961,0.08334147930145264,Chilli (Candidate D - Supplementary),Chilli,validation,False
10,0.9,1.0,0.95,132,0.9015151262283325,0.9703141450881958,0.06879901885986328,Chilli (Candidate D - Supplementary),Chilli,validation,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,validation,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,validation,True
3,0.2,0.30000000000000004,0.25,2,0.0,0.26836612820625305,0.26836612820625305,Chilli (Candidate D - Supplementary),Chilli,validation,True
4,0.30000000000000004,0.4,0.35000000000000003,18,0.1666666716337204,0.3420867919921875,0.1754201203584671,Chilli (Candidate D - Supplementary),Chilli,validation,True
5,0.4,0.5,0.45,30,0.4000000059604645,0.4563257098197937,0.056325703859329224,Chilli (Candidate D - Supplementary),Chilli,validation,True
6,0.5,0.6000000000000001,0.55,44,0.6363636255264282,0.5437137484550476,0.09264987707138062,Chilli (Candidate D - Supplementary),Chilli,validation,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,40,0.75,0.6498772501945496,0.10012274980545044,Chilli (Candidate D - Supplementary),Chilli,validation,True
8,0.7000000000000001,0.8,0.75,41,0.7804877758026123,0.7550721168518066,0.025415658950805664,Chilli (Candidate D - Supplementary),Chilli,validation,True
9,0.8,0.9,0.8500000000000001,43,0.8837209343910217,0.8611531853675842,0.0225677490234375,Chilli (Candidate D - Supplementary),Chilli,validation,True
10,0.9,1.0,0.95,72,0.9444444179534912,0.9568642377853394,0.012419819831848145,Chilli (Candidate D - Supplementary),Chilli,validation,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
3,0.2,0.30000000000000004,0.25,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
4,0.30000000000000004,0.4,0.35000000000000003,6,0.1666666716337204,0.35481488704681396,0.18814821541309357,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
5,0.4,0.5,0.45,28,0.4285714328289032,0.4564184844493866,0.0278470516204834,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
6,0.5,0.6000000000000001,0.55,23,0.47826087474823,0.5410224795341492,0.06276160478591919,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,36,0.4166666567325592,0.6473156809806824,0.23064902424812317,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
8,0.7000000000000001,0.8,0.75,19,0.6842105388641357,0.7451652884483337,0.060954749584198,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
9,0.8,0.9,0.8500000000000001,45,0.644444465637207,0.8544217348098755,0.20997726917266846,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
10,0.9,1.0,0.95,133,0.8872180581092834,0.9738321900367737,0.08661413192749023,Chilli (Candidate D - Supplementary),Chilli,internal_test,False
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
3,0.2,0.30000000000000004,0.25,1,0.0,0.29377445578575134,0.29377445578575134,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
4,0.30000000000000004,0.4,0.35000000000000003,23,0.43478259444236755,0.3643184006214142,0.07046419382095337,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
5,0.4,0.5,0.45,36,0.3888888955116272,0.4454856514930725,0.05659675598144531,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
6,0.5,0.6000000000000001,0.55,39,0.5128205418586731,0.5480206608772278,0.03520011901855469,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
7,0.6000000000000001,0.7000000000000001,0.6500000000000001,30,0.6333333253860474,0.6538755297660828,0.0205422043800354,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
8,0.7000000000000001,0.8,0.75,43,0.7209302186965942,0.7563445568084717,0.03541433811187744,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
9,0.8,0.9,0.8500000000000001,46,0.8478260636329651,0.8622201681137085,0.014394104480743408,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
10,0.9,1.0,0.95,72,0.9166666865348816,0.961381196975708,0.044714510440826416,Chilli (Candidate D - Supplementary),Chilli,internal_test,True
1,0.0,0.1,0.05,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,validation,False
2,0.1,0.2,0.15000000000000002,0,0.0,0.0,0.0,Chilli (Candidate D - Supplementary),Chilli,validation,False
3,0.2,0.30000000000000004,0.25,2,0.0,0.2882508933544159,0.2882508933544159,Chilli (Candidate D - Supplementary),Chilli,validation,False
4,0.30000000000000004,0.4,0.35000000000000003,12,0.0833333358168602,0.36918362975120544,0.28585029393434525,Chilli (Candidate D - Supplementary),Chilli,validation,False
